"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H114",35724.9937744956,33362.8304395938,31481.5055889297,30129.9657678714,29204.9978781488,28512.8643723393,28375.730196078,28980.9707927846,29917.5436764171,31010.774559466,32612.8875101791,34261.7108238106,36116.1324465915,37891.9581731489,39331.4650744517,40737.7950892411,41744.0877207529,42577.4488736304,43004.4089387233,43039.133765624,42270.3541905473,41243.7701629508,40000.3451042228,39283.403584873,37422.520115439,35008.3193904386,32788.7766074119,31388.4868053753,30254.1527902666,29544.275177287,29217.2654831012,29642.031175557,30414.2645372091,31509.3926326101,33454.4907591251,35326.4183658673,37343.7434528169,39100.8204795582,40740.2422193371,42338.645319742,43206.2985070447,43943.6425417204,44533.2888054429,44064.673915958,43189.9507343497,41948.1318655547,40584.8789203958,39769.581951716
"H115",365.805382637338,337.948439618471,331.959376949664,322.552966959882,310.72016545288,308.756934674387,316.729274500943,332.890586220965,342.701992142967,365.188579540231,390.915947560055,406.198365016629,429.303710072838,431.201688433036,437.699224482704,455.142584493207,452.739358061709,440.779964243047,428.80650750427,412.362411018946,399.950966718649,401.929520432676,386.545903743356,372.933302027725,363.159044551295,333.208657244569,324.251636494713,310.743308128876,301.75848969073,301.702180067207,305.79142351368,319.406745666937,334.88446492812,352.353472965473,380.108597207794,397.312790985553,406.826636835986,428.786092776484,454.507286195029,456.48269312103,458.186855626831,454.592676831674,462.159809796847,450.521250353814,427.242342400871,427.219164733445,413.623479831953,391.930341775766
"H116",2702.30985148742,2479.18250147494,2373.51163476352,2303.10717926785,2257.48985224246,2251.58597914608,2317.09022670351,2448.09259304435,2567.15458542964,2754.74476038911,2908.65834848614,3089.55466293689,3260.09164935615,3388.10074779626,3429.15717766504,3468.11626645672,3509.24710033413,3481.58257531681,3464.38091611382,3400.31083621643,3389.36415496344,3351.56326516044,3157.91171029462,2939.0363806645,2737.74775415638,2516.63817392238,2402.40960021934,2318.73683812258,2265.48932874138,2256.70300345309,2315.5137558777,2419.38254554132,2515.66834148811,2682.80156055774,2838.58777162809,2991.38920162272,3085.1462770249,3158.45474587285,3222.88101180617,3254.49638679989,3310.74992350785,3317.38189452486,3319.61518797419,3273.78435674435,3183.76673321585,3140.01427701864,3021.51021627897,2852.63433735633
"H117",1621.59298215325,1508.87984821839,1480.25400208229,1352.8274320947,1300.02751510574,1284.09999789788,1280.48677865316,1277.12432056838,1279.48509811313,1322.14006960678,1417.88148811618,1506.75096910098,1528.37717740455,1545.0241102726,1635.13594273892,1629.06089262921,1642.76815091408,1667.75475445367,1698.00083547426,1709.82228870061,1700.28983607033,1661.65896664489,1620.52535603613,1619.39096872373,1609.00065986426,1459.4172673116,1396.13405968681,1330.0588275712,1278.16031707088,1275.87961946403,1263.99582786707,1261.42824770544,1284.10388422234,1321.2964554725,1460.46401501868,1481.07797902433,1493.6166766776,1544.50496166015,1620.57580812236,1647.43194356384,1658.96875370869,1686.21379581142,1705.95488094719,1701.62942570271,1707.62852933882,1706.6922007174,1678.01619848574,1648.32010858297
"H118",366.067683339751,342.249292123973,326.062490145617,284.558306846236,248.473867693474,242.485348488317,245.191661108892,243.946990859285,241.539032788483,255.378685838326,276.17232312612,308.157636678682,333.480304821407,358.775378895535,352.05917181825,369.525628794272,370.704545389738,393.180575597766,399.652784378195,408.891319395714,411.849006764066,414.611172221482,404.164432352545,389.968840445143,376.951002797958,346.190669791124,326.128274642013,291.597504217901,267.54192632728,248.899788254724,249.726350040383,251.401423002744,251.509983511492,263.351979528646,282.81442614809,313.643493926309,327.213033083016,336.968539092434,346.714603321729,354.210748687275,358.284043186175,367.298076459971,388.229743910736,394.112763058923,405.607731147345,408.091992679286,404.692065973975,392.268449326563
"H119",290.163957946718,254.545638268822,227.863456167579,199.452659201568,197.617854682654,175.046752509344,171.627508306407,173.079879791084,173.572599958638,175.286613901393,174.093015684554,181.697249769199,180.097042915676,199.700984215606,210.054866422943,217.205570328933,284.782425403881,341.769027964197,351.218738331044,313.515216784689,323.519044383776,320.918667791499,319.359972852654,317.816238849066,280.006338423636,275.791401647331,274.688207487533,185.857020451198,178.542284334584,175.379304063341,171.657568520512,170.142215977501,169.571891231395,172.71624192539,177.117478924233,177.791680755939,177.81548034778,179.754961101056,212.096535649042,240.397345408746,262.066761095013,307.794532525845,301.766584076292,300.338353482641,308.310994519059,303.562178562415,293.661146803638,288.39497933644
"H120",22943.8322630466,21079.4184944858,19880.4001448947,19275.6366265991,18667.3688088014,18537.0084091243,18742.4766683286,19232.0215397163,19869.8242151018,21071.6028187274,22379.1825724919,23996.4012973346,25397.050122846,26254.3529655384,26861.114931014,27429.1718247272,27821.1259629938,28117.0392487386,28107.5092751631,27942.2620341659,27497.6416062938,26552.922830936,26095.0343293206,24949.8860021105,23090.945665144,21152.7990135732,19952.1671088319,19139.793999227,18664.055242991,18458.9530075103,18584.674769908,19020.3129925945,19558.8986428588,20758.7449958011,22394.0675879278,24179.150415972,25780.915853399,27025.3499648853,27850.0890965873,28563.6728756427,28858.4924265693,29134.9755705649,29200.1644506255,28919.024581759,28390.4860681526,27206.9536660264,26579.7768712422,25272.069509462
"H121",563234.026869817,525734.341898197,497291.167244622,474384.812513202,456886.004257485,448046.650624115,450899.707205749,463911.984990051,481163.524473765,503536.015477425,530667.230613012,560246.881468223,589253.787408575,613432.35457482,634727.231925805,651978.55521358,664355.853888882,672709.75093029,675920.951627749,670600.905220813,657563.799576644,641764.408489041,627566.913938518,602301.178096113,567134.719558976,530280.845450862,501425.132698394,476740.774684844,459382.313172318,450894.68613698,452553.890951306,464380.932141974,481544.285969744,505347.263257594,534953.41440394,566894.311003633,597445.238713157,623578.560054147,645846.281188053,664126.216487639,675390.736114921,683580.728855068,685453.628597061,678468.08591875,663724.893422228,645585.274151009,628593.895484524,606074.88248855
"H122",5481.28530918034,5248.14635762593,5073.62978723542,4936.50766722795,4795.6820687194,4762.43567712459,4729.41495594958,4724.71557977615,4785.67381410206,4846.45674169527,4955.2395429591,5089.94471285107,5255.85010553322,5418.43201127354,5547.00166186375,5615.29264627286,5691.51791178995,5690.28865564435,5727.15329846453,5773.795390968,5788.18822791702,5734.27711087503,5654.69602674832,5601.31421886069,5577.6231639081,5335.22629406633,5168.17261381735,5012.98421712129,4834.46970749896,4798.73619526606,4767.10585499134,4916.50230355603,4819.90683654221,4876.21191020165,4979.54191633778,5146.14660976973,5317.48292925248,5465.30666455631,5589.65218816089,5650.56381323835,5706.40789343841,5754.36887048357,5788.60779273974,5811.62257110263,5781.31304208351,5721.86519995409,5613.0233962663,5522.26907250295
"H123",1576.49461431621,1404.97962765077,1212.39949409381,1026.55437190505,865.003697479142,802.806880697228,776.042671464588,748.365994489166,798.86823236896,896.209866017302,983.240385418185,1060.62393843464,1039.5985079366,1039.03413671711,1074.03975270338,1119.49828560078,1209.48920106312,1385.38024530718,1467.89802143034,1528.71682854665,1587.12210922094,1586.60031411003,1596.59987129378,1560.4260137334,1572.36162197871,1413.25772208898,1271.21150703319,1153.51277461882,913.780008038836,847.273708109333,784.170453256408,760.18524269692,785.107707243684,825.386902096729,883.443011948604,999.145257974639,998.205108817051,1093.52015833063,1142.48445644842,1195.55742633174,1224.61785216058,1365.982545168,1475.38134478543,1478.80098898142,1572.95857320732,1610.46533270959,1586.92566488527,1504.97954734378
"H124",11.9892114355466,36.8338779254814,97.9103497132376,340.1458479901,934.347454874371,871.200594212454,1216.95553619738,1852.56492056487,3428.13085380156,4016.12129406335,2716.95227552718,2708.67072003054,2582.3769987067,2099.97639102714,1042.00767633075,447.806069446484,271.82301514278,250.083931964087,128.966182825656,88.593599779512,53.3969889187713,25.4467391175947,57.5377666670936,7.84843368722431,9.91882256138547,26.4819335546754,131.036571699817,346.357014612584,873.270983086615,1034.76131527119,1455.05025672592,2001.63291950448,3716.95010174705,4280.0958755189,3352.56165989468,3242.83104956413,2890.86494095672,2607.22166519664,972.649649046353,439.524513949839,310.125209314763,263.541459646135,165.197988123477,150.705266004348,55.4673777929324,32.6931001771591,116.543849580688,13.0244058726273
"H125",17.7007778878031,23.9862133352803,66.5837825292319,195.690890566028,499.893582894958,588.981644782814,865.954838364861,1269.44719825775,2224.25771399588,2658.92805105479,1867.06853435695,1824.69497248097,1657.95722215743,1511.08503418379,766.919708020707,360.260038206455,229.098951801263,160.602557343504,124.024001774646,79.7117492226091,48.72452449286,30.3192620666533,30.6612971622578,21.4963365557111,17.5772369470207,24.8800899734192,66.5350814465749,178.995713816976,503.932676519415,617.287195478994,921.010962993553,1333.49072672348,2424.70038298208,2802.30477303944,2038.73970445576,1895.2335346232,1764.81564320871,1616.11768698359,869.347915612276,398.39269121314,274.255206125142,161.006290220032,137.56403642065,92.7789363283676,44.0262972021328,38.4845349625706,28.742388114246,24.0367387484202
"H126",52.372831038153,61.3722095891918,203.525504483421,335.559440025147,652.0105889139,681.428820500228,887.6193378674,1163.05531746499,2114.13947287126,2487.87053971864,2168.29086487419,2061.17487446051,2087.66979498767,2266.34949100772,2055.1346208265,1525.34655487078,1452.43320751789,1025.40235171292,656.849739240888,484.278885142632,159.283785534941,107.494496020418,70.1601563867653,53.8046946600781,49.2221844792375,64.1709654462681,205.514217885568,295.085377686856,610.543767962122,651.464529066072,878.299824361029,1256.7411760756,2202.21910125644,2636.05512087747,2238.24978948388,2139.08423630749,2227.13765466471,2361.08698027181,2220.62543801875,1733.55444217343,1418.03482848705,1055.26672365927,782.1371077336,503.415710082187,235.461549730367,132.421568512179,79.6349700131512,51.8704198803322
"H127",45.360986773201,66.8072705207227,137.333622136645,394.680084865567,864.705391112942,995.06916129229,1337.11910344899,1771.0182791844,2835.04177517689,3279.89149656402,2709.77781702852,2824.00368904579,2686.74033850244,2495.41929961118,1693.95548751911,986.090113931539,797.880928815766,647.816762608814,450.815397737814,338.629513097429,179.139527429273,94.3278639032469,53.3487560540566,56.4591042401088,42.2527730326191,68.7233742358267,157.230298857627,396.104300512576,850.562174527609,981.037727590473,1334.35049879033,1922.41533594073,3028.36543065193,3421.87744694082,2936.40905857974,2967.60294130352,2885.86860519868,2815.51138360043,2050.89801348885,1268.56023299879,890.820807757664,684.320866066872,643.965451454147,460.458545513897,221.855899882436,120.466467101083,81.2800934227808,54.19650979765
"H128",39.8381308709769,89.7895445148838,285.866904571075,846.256460426546,1671.36038496335,949.554239341173,713.32584276601,893.733066420923,1367.51544972189,1391.68543339863,1203.86148911665,1231.25051922207,1599.87765595178,2375.59056677061,1401.40063016813,784.741089486938,581.559030449956,591.154588043776,475.007431785717,377.720491399466,110.54585728023,50.6226372639987,35.8681486300612,46.007173405834,40.8659422160315,92.3905112685507,284.588185263089,851.044219519544,1586.33077241007,994.367832037423,956.95434365767,1125.16744843449,1619.53594055551,1657.12493092637,1380.75912786659,1440.49380036215,1842.06829483591,2467.09219291677,1784.45603950148,1116.53371157028,663.258701509093,671.612640847057,647.437490142306,396.537489938159,118.220878782799,63.9596072529877,48.9891607347801,33.6442205879461
"H129",61.8457269441709,112.286440601388,445.946924286788,1124.71567298633,2517.83388008766,1216.85335929055,752.690803906788,857.157164601907,1569.42317748861,1796.51325414532,1332.31507206153,1329.39240500772,1870.56148545056,2908.6857186217,1520.4687498574,751.531244051927,586.584140994475,596.467002763493,396.77070184382,278.073511776937,126.977410084094,64.9725675690188,41.5142962996105,31.9961740663177,44.9210194801873,111.55019271162,462.621633889763,1125.67958936915,2522.07117961821,1264.24629760538,732.201932352296,947.482815718558,1828.39939861697,1948.52341266634,1441.8096306492,1450.61105288113,1901.40292796254,2993.26615752515,1599.03825254695,869.955607171798,620.058412736583,613.811999914781,480.46373968449,312.080921317698,149.723094796276,77.4733213328512,45.5861928078488,33.5213280613562
"H130",12.5413326114288,25.3013852354307,53.7250669162709,136.415394584406,125.341720630333,165.746159718203,212.454890772522,423.380167321073,555.278155853987,1117.41617871067,1088.44273642125,936.040264704247,467.184083051015,581.123139042946,763.213268041821,649.592841141404,404.526612069377,765.939274089271,826.433356925141,81.9615318055937,20.953912423345,23.2821254711525,25.3467384870198,28.1732080148608,38.5971319474043,129.357850594909,195.555611291808,733.522289199703,278.878150197046,767.62157332082,468.082673265277,632.817370995233,359.274783799392,612.888383633953,363.39396327928,580.458220720494,217.490844349863,384.329190659275,483.839968760058,414.363192003104,58.8903597261416,86.9146089570374,52.7316204353018,26.1958642855202,12.5568339581483,13.9773801080648,12.3454557013582,14.1000642663127
"H131",11.2951501371106,18.8817718381495,67.2411384016686,83.3070577006014,129.649095848239,56.6986684174961,43.9767273821506,58.5350667554813,102.899037436408,92.4421915004655,62.0794543713411,92.4776940010784,91.3577433563053,137.847385354099,79.7434824155518,47.1278751260187,26.7374096649539,28.7669670142658,25.1444455651619,16.174554859034,12.2742107984694,11.9455722744429,11.4066677430762,11.3094947003041,10.9008711429985,19.3617041008999,88.5810699673116,77.0321079168678,124.473894031417,63.6303979510775,51.1843333272127,54.443582539435,109.25292323388,96.395818572566,71.6291501431089,104.098900192264,99.9475081279203,130.672960604881,87.4049410232741,51.8569949633694,32.1349430833536,29.3264521559141,25.0422060195831,22.9246412947039,13.2782396608921,11.7691065599546,10.9690248057687,11.7830600715777
"H132",13.7546281720718,43.6671419221617,316.973371186113,472.504336038903,1159.35542701748,605.750857546363,231.69075649442,238.901023612549,694.893728598119,684.400663038279,352.162583518785,451.780009238201,706.560114866954,1054.43217452725,376.448890577627,135.551521653748,74.2460465879613,41.9357760428864,31.3911816292194,29.9252200822845,20.4899027950547,15.0934314199932,12.557601230068,14.2258790134173,13.39990812856,57.3034705151646,433.642454486757,478.95329726413,1145.81047940973,598.195841844253,238.561958267823,256.357436999252,752.364580921946,725.33054961566,376.479473274943,527.814236087769,759.785570048185,1041.98055365365,395.091242527641,143.94731437969,82.5891162442548,48.0477310732149,38.6001079973261,36.2742518138792,22.1623968033844,15.1097067710996,13.0756137402581,12.4875037491282
